filename,NOSE_x,NOSE_yNOSE_score,LEFT_EYE_x,LEFT_EYE_yLEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_yRIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_yLEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_yRIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_yLEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_yRIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_yLEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_yRIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_yLEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_yRIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_yLEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_yRIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_yLEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_yRIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_yLEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_yRIGHT_ANKLE_score,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,pose_no,pose_name
"hip/tf.Tensor(
[[[231 232 227]
  [230 231 226]
  [232 233 228]
  ...
  [252 243 226]
  [252 243 226]
  [252 243 226]]

 [[230 231 226]
  [231 232 227]
  [233 234 229]
  ...
  [252 243 226]
  [252 243 226]
  [252 243 226]]

 [[231 232 227]
  [232 233 228]
  [235 236 231]
  ...
  [252 243 226]
  [252 243 226]
  [252 243 226]]

 ...

 [[140 142 128]
  [141 143 129]
  [142 144 130]
  ...
  [135 131 120]
  [138 134 122]
  [144 140 128]]

 [[139 141 127]
  [139 141 127]
  [141 143 130]
  ...
  [141 137 126]
  [136 132 121]
  [136 132 121]]

 [[139 141 127]
  [140 142 128]
  [141 143 130]
  ...
  [150 146 135]
  [139 135 124]
  [134 130 119]]], shape=(1280, 720, 3), dtype=uint8)",316.0,213.0,0.8028879,337.0,187.0,0.77251554,288.0,200.0,0.74158764,383.0,199.0,0.69453406,283.0,224.0,0.6690445,461.0,293.0,0.8427935,266.0,336.0,0.91251975,650.0,388.0,0.94251996,203.0,474.0,0.6953878,508.0,476.0,0.7157358,223.0,448.0,0.39741015,412.0,638.0,0.8849117,287.0,650.0,0.9272732,413.0,967.0,0.8951631,319.0,955.0,0.83573186,421.0,1250.0,0.7204834,336.0,1240.0,0.88962436,0,hip
"hip/tf.Tensor(
[[[231 232 227]
  [230 231 226]
  [232 233 228]
  ...
  [252 243 228]
  [252 243 228]
  [252 243 228]]

 [[230 231 226]
  [231 232 227]
  [233 234 229]
  ...
  [252 243 228]
  [252 243 228]
  [252 243 228]]

 [[231 232 227]
  [232 233 228]
  [235 236 231]
  ...
  [252 243 228]
  [252 243 228]
  [252 243 228]]

 ...

 [[147 149 138]
  [148 150 139]
  [149 151 138]
  ...
  [135 131 120]
  [138 134 122]
  [144 140 128]]

 [[145 147 134]
  [147 149 136]
  [149 151 138]
  ...
  [141 137 126]
  [136 132 121]
  [136 132 121]]

 [[144 146 133]
  [145 147 134]
  [148 150 137]
  ...
  [150 146 135]
  [139 135 124]
  [134 130 119]]], shape=(1280, 720, 3), dtype=uint8)",316.0,216.0,0.7779548,337.0,188.0,0.7904183,288.0,202.0,0.6996678,384.0,199.0,0.71857655,284.0,226.0,0.6951592,461.0,294.0,0.8514124,267.0,332.0,0.92297316,651.0,388.0,0.941101,202.0,466.0,0.6759975,510.0,475.0,0.74761784,216.0,445.0,0.41334224,414.0,638.0,0.88497424,288.0,649.0,0.9279199,414.0,967.0,0.8914843,320.0,955.0,0.83913857,421.0,1250.0,0.7486323,336.0,1240.0,0.8937262,0,hip
"hip/tf.Tensor(
[[[230 231 225]
  [229 230 224]
  [231 232 226]
  ...
  [251 244 228]
  [251 244 228]
  [251 244 228]]

 [[229 230 224]
  [230 231 225]
  [232 233 227]
  ...
  [251 244 228]
  [251 244 228]
  [251 244 228]]

 [[230 231 225]
  [231 232 226]
  [234 235 229]
  ...
  [251 244 228]
  [251 244 228]
  [251 244 228]]

 ...

 [[153 156 147]
  [153 156 147]
  [154 157 148]
  ...
  [135 131 120]
  [138 134 122]
  [144 140 128]]

 [[151 154 143]
  [152 155 144]
  [153 156 145]
  ...
  [141 137 126]
  [136 132 121]
  [136 132 121]]

 [[150 153 142]
  [150 153 142]
  [151 154 143]
  ...
  [150 146 135]
  [139 135 124]
  [134 130 119]]], shape=(1280, 720, 3), dtype=uint8)",316.0,216.0,0.77759016,337.0,189.0,0.78192645,287.0,201.0,0.69347167,384.0,200.0,0.74746495,284.0,225.0,0.68692523,461.0,293.0,0.84397227,267.0,334.0,0.9219452,651.0,389.0,0.9340665,201.0,467.0,0.6804943,511.0,475.0,0.7597647,207.0,447.0,0.6109122,414.0,638.0,0.8860749,287.0,649.0,0.9281465,416.0,968.0,0.8702553,322.0,955.0,0.8460976,421.0,1249.0,0.7610423,335.0,1239.0,0.8992665,0,hip
"hip/tf.Tensor(
[[[232 233 228]
  [233 234 229]
  [233 234 229]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[231 232 227]
  [233 234 229]
  [234 235 230]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[232 233 228]
  [234 235 230]
  [236 237 232]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 ...

 [[159 162 151]
  [160 163 152]
  [161 164 155]
  ...
  [137 133 122]
  [140 136 124]
  [146 142 130]]

 [[158 161 150]
  [158 161 150]
  [159 162 151]
  ...
  [141 137 126]
  [137 133 122]
  [137 133 122]]

 [[158 161 150]
  [158 161 150]
  [158 161 150]
  ...
  [151 147 136]
  [141 137 126]
  [135 131 120]]], shape=(1280, 720, 3), dtype=uint8)",312.0,219.0,0.69330823,337.0,190.0,0.8152795,287.0,204.0,0.7661931,385.0,201.0,0.76361436,285.0,227.0,0.7282425,462.0,295.0,0.8648732,268.0,335.0,0.9174477,651.0,389.0,0.9282322,202.0,464.0,0.6421241,512.0,475.0,0.7700258,206.0,448.0,0.59935176,415.0,640.0,0.8908564,288.0,650.0,0.92913353,415.0,967.0,0.88304585,323.0,956.0,0.8634775,420.0,1247.0,0.7767798,334.0,1238.0,0.8980417,0,hip
"hip/tf.Tensor(
[[[234 235 230]
  [233 234 229]
  [233 234 229]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[233 234 229]
  [234 235 230]
  [234 235 230]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[233 234 229]
  [235 236 231]
  [236 237 232]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 ...

 [[156 159 150]
  [157 160 151]
  [158 161 152]
  ...
  [137 133 122]
  [140 136 124]
  [146 142 130]]

 [[156 159 148]
  [156 159 148]
  [157 160 149]
  ...
  [141 137 126]
  [137 133 122]
  [137 133 122]]

 [[155 158 147]
  [155 158 147]
  [155 158 147]
  ...
  [151 147 136]
  [141 137 126]
  [135 131 120]]], shape=(1280, 720, 3), dtype=uint8)",311.0,221.0,0.77380955,337.0,191.0,0.8160765,286.0,205.0,0.818666,386.0,202.0,0.7999422,285.0,227.0,0.7397274,462.0,295.0,0.87447184,269.0,339.0,0.893713,651.0,389.0,0.92930126,196.0,466.0,0.6762356,515.0,473.0,0.7428579,209.0,447.0,0.40544963,416.0,640.0,0.8886355,289.0,650.0,0.9286055,415.0,967.0,0.878745,322.0,957.0,0.87102026,421.0,1246.0,0.7865069,334.0,1238.0,0.9025511,0,hip
"hip/tf.Tensor(
[[[232 237 230]
  [232 237 230]
  [232 237 230]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[232 237 230]
  [232 237 230]
  [232 237 230]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[232 237 231]
  [232 237 231]
  [232 237 231]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 ...

 [[152 160 147]
  [153 161 148]
  [155 163 150]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[151 159 146]
  [152 160 147]
  [153 161 148]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[150 158 145]
  [151 159 146]
  [152 160 147]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",312.0,221.0,0.8058784,336.0,192.0,0.8369399,286.0,206.0,0.83817947,385.0,203.0,0.8055409,284.0,228.0,0.7363792,462.0,296.0,0.88074404,267.0,339.0,0.8728391,651.0,390.0,0.9305786,194.0,466.0,0.6735616,513.0,474.0,0.7556735,211.0,449.0,0.44058445,417.0,640.0,0.8900835,290.0,651.0,0.9296209,416.0,968.0,0.8699182,323.0,957.0,0.8847829,421.0,1246.0,0.79094136,334.0,1237.0,0.89999366,0,hip
"hip/tf.Tensor(
[[[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [162 149 140]
  [170 157 148]
  [181 168 159]]

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [161 148 139]
  [163 150 141]
  [170 157 148]]

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [168 155 146]
  [162 149 140]
  [161 148 139]]], shape=(1280, 720, 3), dtype=uint8)",358.0,335.0,0.6201718,365.0,316.0,0.5064895,338.0,314.0,0.4848947,357.0,326.0,0.53365326,297.0,324.0,0.52901995,408.0,430.0,0.8532034,237.0,409.0,0.8137356,439.0,546.0,0.42191508,135.0,508.0,0.70294243,397.0,591.0,0.47314963,240.0,587.0,0.6795312,373.0,659.0,0.8239902,284.0,650.0,0.8398939,365.0,873.0,0.8375894,267.0,885.0,0.7910458,369.0,1065.0,0.7622794,252.0,1118.0,0.6668139,0,hip
"hip/tf.Tensor(
[[[232 234 231]
  [231 233 230]
  [231 233 230]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[232 234 231]
  [232 234 231]
  [232 234 231]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 [[233 235 232]
  [233 235 232]
  [233 235 232]
  ...
  [251 245 229]
  [251 245 229]
  [251 245 229]]

 ...

 [[155 158 149]
  [155 158 149]
  [157 160 151]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[154 157 148]
  [154 157 148]
  [155 158 149]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[153 156 147]
  [154 157 148]
  [154 157 148]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",311.0,220.0,0.82697445,335.0,192.0,0.8634265,285.0,208.0,0.8521618,384.0,203.0,0.7821432,284.0,229.0,0.740978,464.0,297.0,0.8894455,267.0,339.0,0.8728764,651.0,391.0,0.9302348,192.0,467.0,0.7018309,513.0,475.0,0.7573634,214.0,449.0,0.450288,417.0,641.0,0.89335644,290.0,652.0,0.9315378,421.0,968.0,0.9393377,323.0,959.0,0.9028514,421.0,1247.0,0.78045774,334.0,1238.0,0.8967597,0,hip
"hip/tf.Tensor(
[[[232 234 229]
  [232 234 229]
  [233 235 230]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[233 235 230]
  [233 235 230]
  [233 235 230]
  ...
  [252 246 230]
  [253 247 233]
  [252 246 232]]

 [[233 235 230]
  [233 235 230]
  [234 236 231]
  ...
  [252 246 230]
  [252 246 232]
  [252 246 232]]

 ...

 [[156 159 150]
  [157 160 151]
  [158 161 154]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[156 159 150]
  [156 159 150]
  [157 160 151]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[156 159 150]
  [155 158 149]
  [156 159 150]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",312.0,221.0,0.85216033,334.0,193.0,0.8734456,284.0,210.0,0.88546383,384.0,202.0,0.7715261,284.0,231.0,0.7480628,464.0,298.0,0.8959318,267.0,337.0,0.8575875,651.0,391.0,0.9303135,192.0,468.0,0.7046857,513.0,475.0,0.7570057,219.0,450.0,0.43921003,417.0,641.0,0.89516675,290.0,652.0,0.9319539,422.0,969.0,0.9408775,323.0,957.0,0.88742685,421.0,1246.0,0.7877265,334.0,1236.0,0.9011534,0,hip
"hip/tf.Tensor(
[[[230 237 230]
  [230 237 230]
  [230 237 230]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[230 237 230]
  [230 237 230]
  [230 237 230]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[231 238 231]
  [231 238 231]
  [231 238 231]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 ...

 [[158 161 154]
  [159 162 155]
  [160 163 156]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[157 160 151]
  [157 160 151]
  [158 161 152]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[156 159 150]
  [156 159 150]
  [157 160 151]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",311.0,221.0,0.86206627,332.0,193.0,0.8776608,283.0,210.0,0.8859337,383.0,202.0,0.7577832,284.0,231.0,0.7420635,464.0,298.0,0.8932313,266.0,337.0,0.8488382,650.0,392.0,0.9283763,192.0,468.0,0.71943676,513.0,474.0,0.7558347,226.0,448.0,0.28578305,417.0,642.0,0.8947589,290.0,653.0,0.9321439,422.0,968.0,0.94386953,323.0,958.0,0.89883804,421.0,1246.0,0.79898155,334.0,1237.0,0.9034896,0,hip
"hip/tf.Tensor(
[[[231 238 231]
  [231 238 231]
  [231 238 231]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[231 238 231]
  [231 238 231]
  [231 238 231]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[231 238 231]
  [231 238 231]
  [231 238 231]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 ...

 [[159 162 155]
  [160 163 156]
  [161 164 157]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[158 161 152]
  [159 162 153]
  [160 163 154]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[158 161 152]
  [158 161 152]
  [159 162 153]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",311.0,222.0,0.8633771,331.0,194.0,0.87138593,284.0,210.0,0.8867114,382.0,202.0,0.7467323,284.0,230.0,0.73647976,463.0,298.0,0.8938842,265.0,337.0,0.89065415,650.0,392.0,0.92691046,190.0,466.0,0.7299354,511.0,477.0,0.77793586,228.0,452.0,0.31053194,417.0,642.0,0.8975033,290.0,653.0,0.9342346,423.0,970.0,0.845117,323.0,957.0,0.8941653,422.0,1245.0,0.81736314,334.0,1237.0,0.9054743,0,hip
"hip/tf.Tensor(
[[[231 238 230]
  [231 238 230]
  [231 238 230]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[231 238 230]
  [231 238 230]
  [231 238 230]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 [[229 239 231]
  [229 239 231]
  [229 239 231]
  ...
  [253 247 231]
  [253 247 233]
  [253 247 233]]

 ...

 [[158 163 156]
  [159 164 157]
  [160 165 158]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[157 162 155]
  [157 162 155]
  [158 163 156]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[156 161 154]
  [156 161 154]
  [157 162 155]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",310.0,223.0,0.870857,331.0,195.0,0.85220194,284.0,211.0,0.87547183,381.0,202.0,0.73752177,284.0,230.0,0.72750443,463.0,298.0,0.8992697,265.0,337.0,0.8524262,650.0,392.0,0.92435944,188.0,467.0,0.75623167,510.0,478.0,0.77466464,232.0,449.0,0.28007758,417.0,639.0,0.89481777,290.0,651.0,0.93380594,423.0,969.0,0.86536986,323.0,957.0,0.89531213,421.0,1245.0,0.8083,334.0,1237.0,0.9006071,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [251 248 231]
  [251 248 233]
  [251 248 233]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [251 248 231]
  [251 248 233]
  [251 248 233]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [251 248 231]
  [251 248 233]
  [251 248 233]]

 ...

 [[167 169 164]
  [168 170 165]
  [169 171 166]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[165 168 161]
  [166 169 162]
  [168 171 164]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[164 167 160]
  [165 168 161]
  [167 170 163]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",309.0,223.0,0.86322534,330.0,195.0,0.8554543,283.0,211.0,0.8664092,381.0,202.0,0.7383472,284.0,230.0,0.7343987,463.0,298.0,0.900657,265.0,336.0,0.89583725,650.0,392.0,0.9304824,186.0,464.0,0.7580763,509.0,478.0,0.77895886,251.0,453.0,0.271164,418.0,642.0,0.8966472,290.0,653.0,0.9367943,423.0,967.0,0.88241345,322.0,957.0,0.8977735,422.0,1246.0,0.81385195,334.0,1237.0,0.89963776,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [250 249 229]
  [250 249 231]
  [250 249 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [250 249 229]
  [250 249 231]
  [250 249 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [250 249 229]
  [250 249 231]
  [250 249 231]]

 ...

 [[170 175 171]
  [171 176 172]
  [171 176 172]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[170 175 169]
  [170 175 169]
  [171 176 170]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[169 174 168]
  [169 174 168]
  [170 175 169]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",308.0,223.0,0.8468518,330.0,195.0,0.8481396,283.0,211.0,0.84716606,382.0,203.0,0.77839345,282.0,230.0,0.7064389,461.0,298.0,0.89470553,259.0,342.0,0.81694394,650.0,392.0,0.9309869,184.0,466.0,0.7443613,508.0,479.0,0.78115475,255.0,451.0,0.28690997,418.0,644.0,0.90258193,288.0,655.0,0.9383909,425.0,972.0,0.84380007,322.0,959.0,0.9062177,422.0,1247.0,0.80653936,335.0,1237.0,0.90316325,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 ...

 [[176 182 182]
  [176 182 182]
  [176 182 182]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[176 182 180]
  [176 182 180]
  [176 182 180]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[176 182 180]
  [176 182 180]
  [176 182 180]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",308.0,223.0,0.8426397,330.0,195.0,0.8465293,283.0,211.0,0.8354609,381.0,205.0,0.79376477,280.0,231.0,0.69150686,461.0,298.0,0.8859347,258.0,343.0,0.8271649,649.0,393.0,0.943175,184.0,466.0,0.7346796,508.0,480.0,0.7997018,243.0,448.0,0.24497433,414.0,645.0,0.890816,288.0,655.0,0.9353765,426.0,973.0,0.83113873,321.0,960.0,0.908209,423.0,1247.0,0.8015095,334.0,1237.0,0.90668005,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 ...

 [[179 189 190]
  [179 189 190]
  [179 189 190]
  ...
  [138 134 123]
  [141 137 125]
  [146 142 130]]

 [[178 188 189]
  [178 188 189]
  [178 188 189]
  ...
  [142 138 127]
  [137 133 122]
  [137 133 122]]

 [[179 189 190]
  [179 189 190]
  [179 189 190]
  ...
  [152 148 137]
  [142 138 127]
  [137 133 122]]], shape=(1280, 720, 3), dtype=uint8)",308.0,223.0,0.8515431,330.0,196.0,0.83541,283.0,212.0,0.8247645,381.0,204.0,0.77188957,281.0,231.0,0.6946857,461.0,300.0,0.8878523,257.0,340.0,0.82335925,647.0,393.0,0.9412582,181.0,468.0,0.72837675,509.0,479.0,0.7923354,252.0,451.0,0.30288604,418.0,643.0,0.900066,287.0,654.0,0.9359441,427.0,972.0,0.83755434,321.0,959.0,0.89384866,423.0,1247.0,0.80303,334.0,1237.0,0.9088081,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 ...

 [[180 190 191]
  [180 190 191]
  [180 190 191]
  ...
  [140 133 123]
  [144 135 126]
  [149 140 131]]

 [[179 189 190]
  [179 189 190]
  [179 189 190]
  ...
  [144 137 127]
  [140 133 123]
  [139 132 122]]

 [[180 190 191]
  [180 190 191]
  [180 190 191]
  ...
  [155 148 138]
  [145 138 128]
  [139 132 122]]], shape=(1280, 720, 3), dtype=uint8)",308.0,223.0,0.8493834,329.0,196.0,0.8394536,282.0,212.0,0.8034301,381.0,204.0,0.77838534,280.0,233.0,0.6956628,461.0,301.0,0.88458645,257.0,335.0,0.8338314,648.0,394.0,0.93001646,179.0,466.0,0.7575655,508.0,480.0,0.8077952,278.0,489.0,0.42751354,415.0,644.0,0.902608,287.0,654.0,0.93919283,428.0,969.0,0.9346106,321.0,958.0,0.89475644,423.0,1247.0,0.8101656,334.0,1237.0,0.9077515,0,hip
"hip/tf.Tensor(
[[[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 [[238 242 241]
  [238 242 241]
  [238 242 241]
  ...
  [255 255 247]
  [255 255 247]
  [255 255 247]]

 ...

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [162 149 140]
  [170 157 148]
  [181 168 159]]

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [161 148 139]
  [163 150 141]
  [170 157 148]]

 [[186 196 197]
  [187 197 198]
  [187 197 198]
  ...
  [168 155 146]
  [162 149 140]
  [161 148 139]]], shape=(1280, 720, 3), dtype=uint8)",358.0,335.0,0.6273916,365.0,316.0,0.5007913,338.0,314.0,0.4911631,357.0,326.0,0.5273468,298.0,324.0,0.5282642,408.0,430.0,0.8523189,237.0,409.0,0.8173077,439.0,545.0,0.42775908,135.0,508.0,0.7066318,401.0,584.0,0.50038654,239.0,586.0,0.67385626,373.0,658.0,0.8298786,284.0,649.0,0.84212625,366.0,873.0,0.83564234,267.0,885.0,0.78344595,369.0,1065.0,0.76738065,252.0,1118.0,0.6696307,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 ...

 [[180 190 191]
  [179 189 190]
  [179 189 190]
  ...
  [140 133 123]
  [144 135 126]
  [149 140 131]]

 [[180 190 191]
  [179 189 190]
  [179 189 190]
  ...
  [144 137 127]
  [140 133 123]
  [139 132 122]]

 [[180 190 191]
  [179 189 190]
  [179 189 190]
  ...
  [155 148 138]
  [145 138 128]
  [139 132 122]]], shape=(1280, 720, 3), dtype=uint8)",308.0,224.0,0.8474095,328.0,199.0,0.62400043,282.0,212.0,0.78845996,380.0,205.0,0.7766497,279.0,233.0,0.733804,460.0,302.0,0.8817093,255.0,335.0,0.8242626,646.0,396.0,0.78624403,179.0,465.0,0.7744415,508.0,480.0,0.8062091,283.0,492.0,0.4535139,416.0,645.0,0.9075681,286.0,656.0,0.9396133,428.0,969.0,0.93209255,321.0,958.0,0.8915879,422.0,1247.0,0.8069998,333.0,1237.0,0.90739304,0,hip
"hip/tf.Tensor(
[[[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 [[231 237 233]
  [231 237 233]
  [231 237 233]
  ...
  [253 248 229]
  [253 247 231]
  [253 247 231]]

 ...

 [[181 191 192]
  [180 190 191]
  [180 190 191]
  ...
  [139 130 121]
  [142 133 124]
  [147 138 129]]

 [[181 191 192]
  [180 190 191]
  [180 190 191]
  ...
  [145 136 129]
  [141 132 125]
  [139 130 123]]

 [[181 191 192]
  [180 190 191]
  [180 190 191]
  ...
  [155 146 139]
  [145 136 129]
  [138 129 122]]], shape=(1280, 720, 3), dtype=uint8)",307.0,224.0,0.84413415,328.0,199.0,0.64343923,281.0,212.0,0.7779372,379.0,206.0,0.738294,279.0,233.0,0.74076176,463.0,304.0,0.88654494,254.0,336.0,0.84053475,644.0,395.0,0.6840459,178.0,465.0,0.7899535,508.0,480.0,0.80197024,283.0,495.0,0.4704029,417.0,646.0,0.91169804,287.0,657.0,0.9398757,428.0,969.0,0.9336882,322.0,958.0,0.89223045,422.0,1247.0,0.80969054,333.0,1237.0,0.9065389,0,hip
